[2024-09-23 14:45:15] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-09-23 14:45:15] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-09-23 14:45:15] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-09-23 14:45:18] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-09-23 14:45:18] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-09-23 14:45:18] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-09-23 14:45:20] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727102715\
[2024-09-23 14:45:20] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/portfolio/
[2024-09-23 14:45:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.css?simply_static_page=1885
[2024-09-23 14:45:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.css?simply_static_page=1885
[2024-09-23 14:45:27] [class-ss-url-fetcher.php:103] Filesize: 179 bytes
[2024-09-23 14:45:27] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-09-23 14:45:27] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.css
[2024-09-23 14:45:27] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f17f07d8a07-U3nXVi.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727102715/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.css
[2024-09-23 14:45:27] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-23 14:45:27] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-23 14:45:27] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-23 14:45:27] [class-ss-page.php:119] Checking Content Identical:ec934bed4d4389c54b8cf82caf510d539a478339===. Value: FALSE
[2024-09-23 14:45:27] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css
[2024-09-23 14:45:27] [class-ss-task.php:58] [PAGES STATUS] Remaining:22; Total: 597
[2024-09-23 14:45:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-23 14:45:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f17f07e12fd-Qdoqtu.tmp
[2024-09-23 14:45:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css?simply_static_page=1886
[2024-09-23 14:45:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css?simply_static_page=1886
[2024-09-23 14:45:27] [class-ss-url-fetcher.php:103] Filesize: 139 bytes
[2024-09-23 14:45:27] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-09-23 14:45:27] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css
[2024-09-23 14:45:27] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f17f07e12fd-Qdoqtu.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727102715/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css
[2024-09-23 14:45:27] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-23 14:45:27] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-23 14:45:27] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-23 14:45:27] [class-ss-page.php:119] Checking Content Identical:429ec7db5d25b8312bd88150c638293b1b3fd309===. Value: FALSE
[2024-09-23 14:45:27] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.css
[2024-09-23 14:45:27] [class-ss-task.php:58] [PAGES STATUS] Remaining:21; Total: 597
[2024-09-23 14:45:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-23 14:45:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f17f07e9653-rI34DM.tmp
[2024-09-23 14:45:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.css?simply_static_page=1887
[2024-09-23 14:45:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.css?simply_static_page=1887
[2024-09-23 14:45:27] [class-ss-url-fetcher.php:103] Filesize: 170 bytes
[2024-09-23 14:45:27] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-09-23 14:45:27] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.css
[2024-09-23 14:45:27] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f17f07e9653-rI34DM.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727102715/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.css
[2024-09-23 14:45:27] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-23 14:45:27] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-23 14:45:27] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-23 14:45:27] [class-ss-page.php:119] Checking Content Identical:5fc1c383058431e53374b3cbcc43dd483b4d3bad===. Value: FALSE
[2024-09-23 14:45:27] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css
[2024-09-23 14:45:27] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 597
[2024-09-23 14:45:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-23 14:45:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f17f07f1ac5-fXfBdy.tmp
[2024-09-23 14:45:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css?simply_static_page=1888
[2024-09-23 14:45:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css?simply_static_page=1888
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:103] Filesize: 130 bytes
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f17f07f1ac5-fXfBdy.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727102715/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-23 14:45:28] [class-ss-page.php:119] Checking Content Identical:12c44b736a53dfa11c8286fe3ef05c2f64f47a47===. Value: FALSE
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/flash.css
[2024-09-23 14:45:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:19; Total: 597
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f17f0805dee-TKiwyl.tmp
[2024-09-23 14:45:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/flash.css?simply_static_page=1889
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/flash.css?simply_static_page=1889
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:103] Filesize: 122 bytes
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/flash.css
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f17f0805dee-TKiwyl.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727102715/wp-content/plugins/elementor/assets/lib/animations/styles/flash.css
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-23 14:45:28] [class-ss-page.php:119] Checking Content Identical:b0463f52b032bd446d0d0ea6c9c507a3cb3b4c92===. Value: FALSE
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/flash.min.css
[2024-09-23 14:45:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:18; Total: 597
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f17f080e078-qsRz30.tmp
[2024-09-23 14:45:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/flash.min.css?simply_static_page=1890
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/flash.min.css?simply_static_page=1890
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:103] Filesize: 86 bytes
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/flash.min.css
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f17f080e078-qsRz30.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727102715/wp-content/plugins/elementor/assets/lib/animations/styles/flash.min.css
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-23 14:45:28] [class-ss-page.php:119] Checking Content Identical:7dcffd7ac1915867ca2733ffb358f8ff95554cb9===. Value: FALSE
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/headShake.css
[2024-09-23 14:45:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 597
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f17f0816689-zvicsC.tmp
[2024-09-23 14:45:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/headShake.css?simply_static_page=1891
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/headShake.css?simply_static_page=1891
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:103] Filesize: 411 bytes
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/headShake.css
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f17f0816689-zvicsC.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727102715/wp-content/plugins/elementor/assets/lib/animations/styles/headShake.css
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-23 14:45:28] [class-ss-page.php:119] Checking Content Identical:18d83c65357c154e818edbd2b486b90c3fb3edde===. Value: FALSE
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/headShake.min.css
[2024-09-23 14:45:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:16; Total: 597
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f17f081eb55-ioexh5.tmp
[2024-09-23 14:45:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/headShake.min.css?simply_static_page=1892
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/headShake.min.css?simply_static_page=1892
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:103] Filesize: 338 bytes
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/headShake.min.css
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f17f081eb55-ioexh5.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727102715/wp-content/plugins/elementor/assets/lib/animations/styles/headShake.min.css
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-23 14:45:28] [class-ss-page.php:119] Checking Content Identical:87a43c90d9eaf84aa3ecfeee5e6717453dd1867e===. Value: FALSE
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/jello.css
[2024-09-23 14:45:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:15; Total: 597
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f17f0826fa5-NgzsKE.tmp
[2024-09-23 14:45:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/jello.css?simply_static_page=1893
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/jello.css?simply_static_page=1893
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:103] Filesize: 556 bytes
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/jello.css
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f17f0826fa5-NgzsKE.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727102715/wp-content/plugins/elementor/assets/lib/animations/styles/jello.css
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-23 14:45:28] [class-ss-page.php:119] Checking Content Identical:a01046be9e6d75bbccc6c0309e9804b0dc289745===. Value: FALSE
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/jello.min.css
[2024-09-23 14:45:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:14; Total: 597
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f17f082ee97-AnJZET.tmp
[2024-09-23 14:45:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/jello.min.css?simply_static_page=1894
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/jello.min.css?simply_static_page=1894
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:103] Filesize: 453 bytes
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/jello.min.css
[2024-09-23 14:45:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f17f082ee97-AnJZET.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727102715/wp-content/plugins/elementor/assets/lib/animations/styles/jello.min.css
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-23 14:45:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
